ItemId,title,price,categories1,categories2,categories3,minYear,maxYear
40392,Cars Movie Toys 2 3 McQueen Mater Chick Hicks Doc Hudson The King Ramirez Toy Car 1:55 Diecast Vehicles for Kids Boys (Ramirez),8.59,Toys & Games,Preschool,Pre-Kindergarten Toys,3,3
40400,"Littlest Pet Shop Advent Calendar Toy, Ages 4 and Up (Amazon Exclusive), Dolls included",22.99,Toys & Games,Preschool,Pre-Kindergarten Toys,4,9999
40411,"I-N-C Fruit Scented Latex-Free Erasers 5 Count,Red, Orange, Green, Blue & Purple",7.73,Toys & Games,Arts & Crafts,Drawing & Painting Supplies,5,9999
40425,Pokemon - Mr. Mime (47/116) - Plasma Freeze,2.87,Toys & Games,Games & Accessories,Card Games,13,9999
40442,Angelbaby Realistic Reborn Baby Girl Dolls Look Real Life 24inch Toddler Doll Weighted Soft Body Cute New Born Bebe Reborn Doll Toys for Children Gifts,75.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
40446,"HCdoujoy 14"" Green Plush Dinosaur Toy, Cute Plush Stuffed Animal Dinosaur, Dinosaur Toy for Christmas Halloween Children's Day Boys Girls Babys Birthday Gifts Aged 3+",15.99,Toys & Games,Stuffed Animals & Plush Toys,Plush Figures,3,9999
40448,"Claw Machine - Arcade Mini Toy Grabber Machine for Kids - Candy Machine- Retro Carnvial Music & Flashing Lights- Best Birthday Gift Game. Use Gumballs, Candy, Toys, or Small Prizes (Blue)",42.9,Toys & Games,Games & Accessories,Handheld Games,6,9999
40457,Flames of War: Late War: United States: M8 Recon Platoon / Security Section (UBX79),27.0,Toys & Games,Games & Accessories,Game Accessories,13,9999
40460,Autograph Stuffed Dog - Graduation and Fun Gift for Kids,19.99,Toys & Games,Preschool,Pre-Kindergarten Toys,0,9999
40467,Forum Novelties Children's Costume Teenz - Renaissance Damsel - Small (4-6),21.36,Toys & Games,Preschool,Pre-Kindergarten Toys,4,9999
40488,Mayflower Spirit Riding Free Party Supplies 7th Birthday Brown Horse Balloon Bouquet Decorations,19.99,Toys & Games,Party Supplies,Decorations,8,9999
40489,Calmado - 1000 Pieces Wooden Dominoes Toy/Domino Set for Kids Domino Giga Edition Game + Bag + Instructions + Accessories,29.99,Toys & Games,Games & Accessories,Tile Games,3,9999
40509,"Etch A Sketch Classic, 60th Anniversary Diamond Edition with Magic Screen, for Ages 3 and Up",45.0,Toys & Games,Arts & Crafts,Drawing & Writing Boards,3,5
40515,"Nifeliz Super car Sanna MOC Building Blocks and Construction Toy, Adult Collectible Model Cars Set to Build, 1:12 Scale Sports Car Model (1182 Pcs)",54.95,Toys & Games,Building Toys,Building Sets,13,9999
40526,"Swing Set Stuff Residential Belt Seat with SSS Logo Sticker Playground Accessory, Blue",29.18,Toys & Games,Sports & Outdoor Play,Play Sets & Playground Equipment,5,12
40544,"Army Flashcards - United States Military Academy Trivia: West Point's Most Interesting Facts, Myths and Legends! | Pack of 100 Trivia Cards | Perfect for Alumni, Cadets, and Visitors | Made in USA",20.95,Toys & Games,Learning & Education,Flash Cards,10,9999
40547,Barbie Careers Farmer Doll,78.0,Toys & Games,Preschool,Pre-Kindergarten Toys,3,6
40593,"Matchbox 2016 MBX Adventure City Zamboni Ice Resurfacing Machine 7/125, Blue",51.89,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
40600,Original Replacement Parts for DJI Mini 2 Arm with Motor Repair Spare Parts for DJI Mavic Mini 2 (Right-Front),42.99,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicles,8,9999
40601,ONONCE Army Men Zombie Action Figures Soldier Military Toys Collections Decoration Gifts for Kids Adults for Boys Age 8-12,24.99,Toys & Games,Toy Figures & Playsets,Playsets,13,9999
40612,Reaper Miniatures Jonas Kane Undead Hunter,3.81,Toys & Games,Novelty & Gag Toys,Miniatures,14,9999
40630,"Aqestyerly Realistic Dog Stuffed Animal Toy,Simulation Sleeping Plush Breathing Cat,Cute Cat Doll Toy with Mat,Creative Furry Animals Home Decor for Kids Boys Girls Girlfriend Birthday Gift 13 inch",17.12,Toys & Games,Preschool,Toddler Toys,1,9999
40633,"Beluga Plush, Whale Stuffed Animal, Cute White Large Whales Plush Sea Ocean Animals Toy (White)(9"")",19.99,Toys & Games,Stuffed Animals & Plush Toys,Stuffed Animals & Teddy Bears,0,9999
40644,Dungeon Crawl Classics #85: The Making of The Ghost Ring (DCC RPG Adventure),9.99,Toys & Games,Games & Accessories,Board Games,14,9999
40655,HOIZOSG Belle Princess Dress Up for Girls Beauty and The Beast Halloween Costume Christmas Birthday Party Fancy Ball Gown,33.57,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
40668,"Bratz Girls Nite Out 21st Birthday Edition Fashion Doll Dana, 10 x 2.5 x 11.5 inches,Multicolor",35.99,Toys & Games,Preschool,Pre-Kindergarten Toys,4,10
40689,J Concepts Inc. 1/10 Finnisher Truck Clear Body TLR 22-T 4.0 JCO0367 Car/Truck Bodies Wings & Decals,27.2,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,14,9999
40717,"Great Eastern Entertainment Sailor Moon Bow Button, 2""",5.59,Toys & Games,Collectible Toys,"Statues, Bobbleheads & Busts",15,9999
40723,Corolle Mini Calin Pink,19.98,Toys & Games,Dolls & Accessories,Dolls,2,2
40760,"Set of 10 Place Value D10 Dice - Number Die for Counting 0.000 to 9,999,999",9.27,Toys & Games,Games & Accessories,Game Accessories,3,9999
40766,WWE AJ Styles Action Figure,21.99,Toys & Games,Toy Figures & Playsets,Action Figures,6,10
40797,"Imaginext DC Super Friends Batman Toy Helicopter with Spinning Propellers and Claw for Preschool Pretend Play, Bat-Tech Batcopter",29.99,Toys & Games,Toy Figures & Playsets,Play Figure Vehicles,3,8
40830,HOT WHEELS 2009 NEW MODELS BURNT ORANGE CORVETTE C6 PR5 3/42,19.49,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
40841,Bey Battle Burst 4 in 1 High Performance Tops Attack Set with Launcher Grip and Stadium Battle Set Toys for Kids,25.99,Toys & Games,Games & Accessories,Gaming Tops,3,9999
40855,INJORA RC Transmitter 2.4GHz 6CH Controler and Receiver with Gyro Remote Inside Receiver for 1/8 1/10 RC Car Boat Tanks Crawler TRX4 SCX10 Upgrade Parts,39.98,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,14,9999
40859,Pokemon - Dratini (2) - Dragon Vault - Holofoil,6.73,Toys & Games,Games & Accessories,Card Games,13,9999
40875,YU-GI-OH! - Elemental Hero Thunder Giant (LCGX-EN046) - Legendary Collection 2 - Unlimited Edition - Common,4.9,Toys & Games,Games & Accessories,Card Games,13,9999
40922,"Mattel Games Skip-Bo Deluxe Version in a Tin, Interactive Game Play, Ages 7 and Older, L3671",46.51,Toys & Games,Games & Accessories,Card Games,7,9999
40930,Magic The Gathering - Avaricious Dragon (131/272) - Origins,3.35,Toys & Games,Games & Accessories,Card Games,16,9999
40935,Ty Beanie Babies - Wise The 1998 Graduation Owl,3.0,Toys & Games,Preschool,Pre-Kindergarten Toys,4,9999
40941,"Magic: The Gathering Garruk, Savage Herald Planeswalker Deck | Core Set 2021 (M21) | 60 Card Starter Deck",21.99,Toys & Games,Games & Accessories,Card Games,13,9999
40954,Train Set Battery Operated Electric Train Toy with Lights and Sounds Locomotive Engine Train Tracks Train for Around Christmas Tree Classic Train Toy Set for Aged Over 3,18.99,Toys & Games,Vehicles,Vehicle Playsets,12,14
41007,"The New York Doll Collection My First Doll Stroller with Basket, Foldable Doll Stroller (Pink Quilted)",24.99,Toys & Games,Dolls & Accessories,Doll Accessories,3,9999
41012,"MAFEX No.149 THOR Thor (Endgame Ver.) Total Height Approx. 6.3 inches (160 mm), Painted Action Figure",82.99,Toys & Games,Toy Figures & Playsets,Action Figures,15,9999
41017,Polly Pocket Wild Waves Play Pack,39.99,Toys & Games,Dolls & Accessories,Playsets,4,9999
41023,Skylety 6 Pieces 1:12 Dollhouse Bathroom Set Porcelain Dollhouse Miniature Furniture Toys Ceramic Dollhouse Toilet Basin Bathtub Mirror Doll Dollhouse Bathroom Accessories,22.99,Toys & Games,Dolls & Accessories,Dollhouse Accessories,12,9999
41025,【New Version】 Led Lighting Kit for (Volkswagen T1 Camper Van) Building Blocks Model-Light Set Compatible with Lego 10220 (NOT Included The Lego Sets),25.99,Toys & Games,Building Toys,Storage & Accessories,8,9999
41046,"HOUTBY Foam Tiled Puzzle Play Mat Kids Play Mat Safe Floor Proective Multifunctional Exercise Mat for Gym, Baby Room(9 Tiles + Borders)/Beige",28.77,Toys & Games,Puzzles,Puzzle Play Mats,1,9999
41049,ZCYSRLQIN 24 Pcs 1 Inch Gold Power Rings and Gold Drawstring Bags Metal Gold Game Figure Display Dream Catcher Rings with Gold Drawstring Organza Bags,5.99,Toys & Games,Toy Figures & Playsets,Action Figures,14,14
41089,"Nova Microdermabrasion Kids Seesaw Swivel Teeter-Totter Home Playground Equipment, 360 Degrees Rotating Safe, Outdoor Fun for Kids, Toddlers, Boys, Children (4 Seats)",61.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,10
41102,"Resident Evil 6"" T-Virus/G-Vaccine Prop Replica Set with Case",59.99,Toys & Games,Dress Up & Pretend Play,Dress-Up Accessories,0,3
41124,"Star Wars Disney Star Tours RX-24 ""Rex"" Action Figure",50.0,Toys & Games,Preschool,Pre-Kindergarten Toys,4,9999
41136,TRENDBOX Ball Pit Kids Ball Pit Memory Foam Ball Pit Square Ball Pits for Toddlers Babies Ball Pit Balls NOT Included - Dark Gray,45.99,Toys & Games,Sports & Outdoor Play,Ball Pits & Accessories,3,9999
41140,"Cardfight!! Vanguard TCG - Pure Keeper, Requiel (BT06/012EN) - Breaker of Limits",5.88,Toys & Games,Games & Accessories,Card Games,13,9999
41143,Minnie with Sunglasses PVC Soft Touch Magnet,9.99,Toys & Games,Preschool,Pre-Kindergarten Toys,4,9999
41154,"Pokémon Cards, 25th Anniversary Celebrations, No Duplicates Guaranteed! (10 Pack)",5.68,Toys & Games,Games & Accessories,Card Games,6,9999
41155,UltraPoi - Helix Poi - LED Poi Set - Best Light Up Glow Poi - Flow Rave Dance - Spinning Light Toy,64.95,Toys & Games,Novelty & Gag Toys,Juggling Sets,8,9999
41164,Playmobil High-Speed Chase,62.09,Toys & Games,Toy Figures & Playsets,Playsets,6,11
41168,"GUND Ugly Doll Classic Plush Doll, Icebat",22.44,Toys & Games,Stuffed Animals & Plush Toys,Plush Figures,3,9999
41178,"Little Tikes Big Waffle Block Set - 18 pieces, Blue/Red/Yellow",74.99,Toys & Games,Preschool,Pre-Kindergarten Toys,2,5
41209,Hasbro Gaming The Game of SCATTERGORIES,41.1,Toys & Games,Games & Accessories,Board Games,12,9999
41212,Dollhouse Couch Miniature Sofa with Pillows Dollhouse Living Room Funiture 1:12 Scale Model 3 Pcs High Simulation Upholstered Wooden Fabric Armchair Mini Room Artificial House Scene Decoration (White),17.99,Toys & Games,Dolls & Accessories,Dollhouse Accessories,18,9999
41220,Koatobbor Cheerleader Costume for Girls Halloween Party Uniform Outfit 3-12 Years,18.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
41237,"Disney Baby Mickey Mouse Stuffed Animal Plush Toy Mini Jingler, 6.5 inches",8.94,Toys & Games,Preschool,Pre-Kindergarten Toys,0,4
41242,Mayday Games Standard USA Game Size Sleeves (100) 56mmx87mm,3.5,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
41256,"Constructive Playthings Stacking Blocks with Photo Pockets, 4-Piece Foam Baby Blocks Holds 24 Photos, Builds Fine Motor Skills, Spatial Reasoning, Toddler Toys for Ages 12 Months & Older",27.99,Toys & Games,Baby & Toddler Toys,Early Development & Activity Toys,0,5
41261,"Ravensburger Colorful Marina 500 Piece Jigsaw Puzzle for Adults – Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",20.78,Toys & Games,Puzzles,Jigsaw Puzzles,12,15
41281,Hot Wheels 2010 Porsche 911 GT2 New Models BLACK #014 (LONG CARD VERSION),38.08,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
41326,Integy RC Model C24233GUN Billet Machined Aluminum Transmitter TX Radio Neck Strap Stabilizer Style B,8.99,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,15,9999
41360,"Spektrum Firma 100A Brushless Smart ESC, 3S, SPMXSE1100",99.99,Remote & App Controlled,Remote & App Controlled Vehicle Parts,Power Plant & Driveline Systems,14,9999
41377,Pocket Flyer Single Line Kite Ultraviolet - Ready for Flight Wherever Adventure Takes You,30.0,Toys & Games,Sports & Outdoor Play,Kites & Wind Spinners,14,9999
41384,Pin the Mask on the Astronaut Game - Kids Solar System/Outer Space Birthday Party Supplies Decorations,8.99,Toys & Games,Party Supplies,Party Favors,12,9999
41388,Tamiya 56336 RC King Hauler Black Edition,516.6,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicles,16,16
41392,Christmas Elf Behaving Badly Plush Toy | Novelty Long Bendy Naughty Boy Christmas Elves Doll | 12 Inches (Black Elf),17.99,Toys & Games,Stuffed Animals & Plush Toys,Plush Figures,0,9999
41393,"JOYIN 12PCS Christmas Paper Plate Craft Stickers Kit DIY Paper Kitchen Utensils Craft Set, Paper Craft Art Kit for Children Christmas Art and Craft DIY Kit, Christmas Party Favors Holiday Decoration",16.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
41398,"Lady Cat Doll Clothes and Accessories, Picture Style Clothes and Shoes. Beautifully Packaged in a Gift Box, Suitable for Gifts for Little Girls.(Christmas Collection)",18.99,Toys & Games,Dolls & Accessories,Doll Accessories,3,18
41401,"Sunny & Fun Inflatable Single Ring Water Slide Park – Heavy-Duty for Outdoor Fun - Climbing Wall, Slide & Deep Pool – Easy to Set Up & Inflate with Included Air Pump & Carrying Case",229.99,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,8,10
41426,6pcs Astronaut Balloon Kit Astronaut Outer Space Theme Birthday Galaxy Theme Party Decor (3rd),4.99,Toys & Games,Party Supplies,Decorations,0,9999
41432,"Hobbypark 14mm Aluminum Wheel Hex Parts for Arrma 1/10 Granite 4X4, Big Rock, Senton, Replacement of AR310871 (Navy Blue)",8.98,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,14,9999
41511,"DolliBu I Love You Wild Collection Plush Purple Octopus - Cute Stuffed Animal with Red Heart & with Name Personalization for Valentine, Gift - 12""",21.99,Toys & Games,Stuffed Animals & Plush Toys,Stuffed Animals & Teddy Bears,0,9999
41518,ANTIQLICIOUS Brass Kaleidoscope with Marble Eyepiece Premium Quality Gift Victorian Classic Kaleidoscope,25.0,Toys & Games,Novelty & Gag Toys,Prisms & Kaleidoscopes,1,9999
41525,Wamdoll 50CM/60CM Realistic Sweet Face Detailed Painting Blonde Hair Smiling Reborn Toddler Newborn Baby Girl Doll Handcrafted in Silicone Vinyl That Look Real and Feel Real,69.69,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
41541,HMM Zoids 1/72 Ez-026 Psycho Geno Saurer,636.52,Toys & Games,Toy Figures & Playsets,Action Figures,15,9999
41571,"PREXTEX 13'' Remote Controlled Fire Truck - Lights, Siren, and Ladder | Remote Control (RC) Toy Trucks, Firetruck Toy | Toddler/Kids Toy Car, Boy Toys",29.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
41573,HEI HEI Themed Party Supplies Game - Pin The Shades on HEI HEI,15.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
41586,"Sportime Playground Ball, 8-1/2 Inches, Orange - 1293614",24.08,Toys & Games,Sports & Outdoor Play,Toy Sports,8,9999
41627,GoolRC Surpass Hobby 60A Brushless ESC Waterproof Electronic Speed Controller for 1/10 RC Car Truck Off-Road,32.99,Remote & App Controlled,Remote & App Controlled Vehicle Parts,Power Plant & Driveline Systems,12,9999
41651,Adora Travel Portable Cloth Doll Toy Carrier Blanket & Pillow Set for Dolls Up to 12,24.99,Toys & Games,Dolls & Accessories,Doll Accessories,2,14
41659,Zhanmai 100 Pcs Mini Plush Stuffed Animal Bulk Small Animal Toys Keychain Decoration Party Favors Easter Egg Stuffer for Kids Birthday Carnival Classroom Prizes Gift Goodie Bag Filler (Bear),49.99,Toys & Games,Stuffed Animals & Plush Toys,Stuffed Animals & Teddy Bears,14,9999
41666,Hot Racing YEX2201 Rear Axle Aluminum Adapter - Axial Yeti XL,24.88,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,16,9999
41676,Bandai Movie Monster Series Godzilla 2016 Vinyl Figure (Japan Import),20.99,Toys & Games,Collectible Toys,"Statues, Bobbleheads & Busts",15,9999
41678,Barbie Sisters TAndem Bike Playset,239.99,Toys & Games,Dolls & Accessories,Doll Accessories,3,7
41683,"ArtCreativity Wild Animal Jigsaw Puzzles, Set of 12, Brain Teaser Puzzles for Kids with 24 Pieces Each, Zoo Party Favors and Safari Party Supplies, Classroom Treasure Box Prizes for Girls and Boys",19.97,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
41698,Wrilicyoki Stranger 15th Birthday Cake Topper Man Kids Boy Girl Happy Birthday Cake Décor for Cartoon Themed Birthday Party Supplies Black Glitter Decor,7.99,Toys & Games,Party Supplies,Decorations,1,9999
41702,Star Wars Weekend 2014 ~ Disney limited Middofigu collaboration Statue Stitch as Emperor Palpatine / STAR WARS Disney STITCH EMPEROR PALPATINE,598.0,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
41752,Hulk Marvel's 9-inch Action Figure,23.97,Toys & Games,Toy Figures & Playsets,Action Figures,0,4
41781,"BBQ Play Set, Little Kids Indoor Outdoor Toy Kitchen Barbecue Grill with Sounds & Lights",29.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,3
41789,"Jellycat Bashful Monkey Stuffed Animal, Medium, 12 inches",25.0,Toys & Games,Preschool,Pre-Kindergarten Toys,0,8
41829,SUPER7 TOHO W1 MECHAGODZILLA 1974 Reaction Figure,29.95,Toys & Games,Toy Figures & Playsets,Action Figures,15,9999
41856,"Paw Patrol Chase Mini Pinata Decoration-4.8 x 3.2 x 7.8 inches, 1 Pc",7.49,Toys & Games,Preschool,Pre-Kindergarten Toys,0,9999
41871,Barbie A Fairy Secret Fashion Fairy Friend Blonde Doll,33.68,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
41906,"Metal Rainbow Fidget Spinner Toys, Hand Spinners Toy Can Spin 1-3 Min Stress Reducer High Speed Bearing for Adult Children,Office Desk Gadget,Outdoor",8.99,Toys & Games,Novelty & Gag Toys,Fidget Toys,5,9999
41917,"POKONBOY Compatible with Nerf Party Supplies for Kids - Accessories for Blaster Gun Toy Birthday Party Favors, Includes Darts Wristbands Tactical Face Mask and Safety Glasses for Two Teams",31.79,Toys & Games,Sports & Outdoor Play,Blasters & Foam Play,3,9999
41924,"Delton Products Yarn Hair Ballerina Soft Cloth Doll with Removeable Clothes, 14""",18.2,Toys & Games,Dolls & Accessories,Dolls,5,15
41930,Hasbro Transformers Generations: Autobot Cliffjumper Action Figure,89.95,Toys & Games,Transformers: Dark of the Moon,9 to 11 Years,5,9999
41967,"Chocolate Chip Cookie Bitten Pinata 16""",37.99,Toys & Games,Party Supplies,Piñatas,12,9999
41985,McFarlane - McFarlane's Dragons - Series 8: Eternal Clan,39.99,Toys & Games,Toy Figures & Playsets,Action Figures,14,9999
41992,"Deformable Fidget Spinners Toy for Kids Adult, Fidgeting Chain Fingertip Gyro, Transformable Robot Finger Hand Spinners, Stress Relief Easter Birthday Party Supply Gifts for Office Classroom 8 Pack",9.98,Toys & Games,Novelty & Gag Toys,Fidget Toys,3,9999
41994,Safari Ltd Wild Safari Vagaceratops,18.32,Toys & Games,Toy Figures & Playsets,Action Figures,3,15
